video_no,title,date,duration_min,category,view_count,member_id,member_name,generation,unit,collab_members,is_collab
8941062,넌 오니야 ? 사람이야 ? ,2025-08-26,311.9,talk,3154,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8897663,"2025년 08월 22일 1부 아 왜 유니챤 섬에 왔나 ,, ",2025-08-23,1020.0,talk,3691,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8897725,"2025년 08월 22일 2부 아 왜 유니챤 섬에 왔나 ,, ",2025-08-23,8.5,talk,1188,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8878670,2부요 ㅋ ,2025-08-22,743.2,talk,7371,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8842730,ㅈ롤 ,2025-08-20,441.4,talk,6947,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8806454,스텔 마카 후열,2025-08-17,655.3,talk,5612,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8791162,스텔 대전 연습 !!! 1등 하고싶어요 !!!!!!!!,2025-08-16,306.1,talk,2051,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8772765,신케 헤보기 !!!!!!!!!!!!!!!!!!,2025-08-15,330.5,talk,3629,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8728460,감옥 갔다왔으니 다시 유나락 갈게요 ,2025-08-13,617.2,리그 오브 레전드,3960,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8681438,이해하면 무서운 이야기 ,2025-08-10,113.0,talk,3743,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8672703,상식력 ,2025-08-09,297.3,talk,2583,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8633741,골드 꼭 가고싶슴니다 ,2025-08-07,156.7,talk,2623,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8621185,총 쓰러 왔어 ( 물총 아님 ,2025-08-06,362.6,talk,2247,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8608208,추억의 게임 ,2025-08-06,391.2,talk,3335,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8590978,오랜만에 가페 검거 ,2025-08-05,258.9,talk,4390,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8573134,"🌟유니유니 신의상으로 랜덤 노래방 🌟
 ",2025-08-03,230.5,talk,10120,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8558805,"랭크 드가쟈 
 ",2025-08-03,358.6,발로란트,2880,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8524051,"야꾸머꺼
 ",2025-08-01,409.8,리그 오브 레전드,4753,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8511103," 1등 경완 
 ",2025-07-31,528.0,talk,2222,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8494175," 1들 할때까지 안가요 
 ",2025-07-30,500.3,talk,4050,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8452053,"ㅈ롤 
 ",2025-07-27,459.6,talk,3086,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8441870,"지금까지 심어주기만헤서 미안헤 
 ",2025-07-27,338.9,talk,2924,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8411003,"스타하다가 롤 하면 잘할거같지않아 ?
 ",2025-07-25,486.7,talk,2830,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8390537,"한국 민속놀이 스타체험 , ,,, ?? ( 진짜 하나도 몰라요 ",2025-07-24,345.7,talk,3711,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8352629,일본인친구 미아짱 한테 회 초장 먹여보기 ㅋㅋㅋㅋㅋㅋ ,2025-07-21,130.2,talk,6278,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8331718,유니모닝 ~!!!! ,2025-07-20,132.9,talk,3353,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8325781,네 공겜 할게여 ㅗ ,2025-07-20,466.8,talk,3929,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8309911,유나락,2025-07-19,391.9,talk,2061,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8281926,유나라 1판 헤보기 티어는 브런즈 ,2025-07-17,93.3,talk,1596,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8274326,실버가요 ,2025-07-17,435.1,talk,2094,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8257442,악질 다 밴 ,2025-07-16,394.8,talk,2497,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8216730,유니 아프다눙 ~!!!!,2025-07-13,422.3,talk,2997,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8210331,GEN 운웡방 !!!!!!!!!!! #EWC ,2025-07-13,518.9,발로란트,1840,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8193969,실버 보인다 보여 ,2025-07-12,573.4,talk,2959,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8177622,U NEED 유니 ,2025-07-11,500.9,talk,3535,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8158447,나랑 귀화헤줄래 ~~~~ ,2025-07-10,280.6,talk,4039,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8146734,DRX 가주아ㅏㅏㅏㅏㅏ   #EWC,2025-07-09,594.9,talk,2670,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8087394,레이튼 하러왔어요 ,2025-07-05,182.2,레이튼 교수와 악마의 상자 HD,2480,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8085037,레이튼 하러왔어요 ,2025-07-05,43.5,레이튼 교수와 악마의 상자 HD,1524,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8062684,하트딸기 ,2025-07-04,401.0,talk,2289,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8046026,"미안헤요 일부러 아니에요 진짜에요 앗 가써 ,,,,,, ",2025-07-03,457.7,talk,3121,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
8031042,조금만 더 ㅎ,2025-07-02,506.5,리그 오브 레전드,1915,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7989742,가늘 포케몬 월드컵 ,2025-06-29,464.8,talk,3000,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7978524,가능한거만 모아놨어요 ,2025-06-29,376.4,talk,2030,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7965177,시청자 기준 가능하면 파티에 추가  ( 스위치2 ) ,2025-06-28,461.2,talk,2662,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7945444,브런즈 1승 남음 !!!!!!!!!!,2025-06-26,329.4,talk,2135,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7925862,모르는노래 부러보기 ,2025-06-25,288.1,talk,5153,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7651779,2025년 06월 07일 2부 젓가락질이나 잘하자고 ,2025-06-09,627.7,talk,6641,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7647758,2025년 06월 07일 1부 휴가전 마지막 방송 ,2025-06-08,1020.0,발로란트,4441,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7628151,윤즈와 타피루스 감니다 ,2025-06-07,902.7,talk,2810,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7610423,마리오카트 와이르드 드가자 !!!!,2025-06-06,267.1,talk,2670,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7593826,인생 첫 재주도 갔다왔슴니다 ,2025-06-05,208.1,talk,3783,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7536185,유니 모닝 ~!! 끔찍한 일본어 교실 ,2025-06-01,287.8,talk,4973,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7529784,또 재목이 생각 안나요 ,2025-06-01,517.2,talk,2429,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7496538,금찍한 시간을 보내고 싶어 ?,2025-05-30,462.4,마인크래프트,5129,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7474613,2025 피망포커 홀덤 우승자 감니다 ,2025-05-28,225.8,talk,2655,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7471848,윤즈윤즈가 왔어잇 !!,2025-05-28,32.1,talk,1795,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7451332,와 샌즈 와 샌즈 와 샌즈 와 샌즈 와 샌즈 와 샌즈 와 샌즈 와 샌즈 와 샌즈 와 샌즈 와 샌즈 와 샌즈 와 샌즈 와 샌즈 와 샌즈 와 샌즈 ,2025-05-27,441.9,talk,9401,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7436878,샌즈 물살개밥 루트 !!!!!!!!!!!!!!!!!,2025-05-26,697.9,talk,11021,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7403543,물살레이트 드가자 !!!!!,2025-05-24,431.4,talk,9408,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7372077,생일3D후열 ~!!!! ,2025-05-22,231.0,talk,6506,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7364508,유니를 찾아라 시즌 2 !!!!!!!!!!!!! 3D버전 !!!!!!!! ,2025-05-21,129.4,talk,19305,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7355529,유니 생일 대기방!!!!!!!!!!! 12시 선물 ,2025-05-21,197.8,talk,4061,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7313121,윤즈와 샌즈 !! 오늘도 ,2025-05-18,693.8,talk,11838,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7295412,와! 샌즈 ! 가 뭐에여 ?,2025-05-17,485.3,talk,11890,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7262227,유니유니가 와써잇 ,2025-05-15,501.9,오버워치,3730,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7248027,러너리그 마지막날 !!!!!!!!!! 빈스데이 주세요 !!!!!!!!!!!!!!!!,2025-05-14,411.1,talk,8018,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7239565,러너리그 마지막날 !!!!!!!!!! 빈스데이는 안받아 !!!!!!!,2025-05-13,100.7,오버워치,2002,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7238380,러너리그 마지막날 !!!!!!!!!! 빈스데이는 안받아 !!!!!!!,2025-05-13,93.0,오버워치,1143,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7233702,러너리그 매인딜 무여권라이더 산죠 ,2025-05-13,308.8,오버워치,3998,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7227869,러너리그 매인딜 무여권라이더 산죠 ,2025-05-12,84.9,오버워치,2012,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7225944,러너리그 매인딜 무여권라이더 산죠 ,2025-05-12,272.4,오버워치,1803,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7218705,마지막날 !!!!!!!! ,2025-05-12,585.1,오버워치,3451,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7203447,오하요에이므 ,2025-05-11,546.5,오버워치,4043,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7187175,그래서 내가 태어났지 ,2025-05-10,616.4,오버워치,4084,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7180898,그래서 내가 태어났지 ,2025-05-10,392.1,오버워치,1998,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7170055,무여권라이더 오늘도 팀을 지킨다 ,2025-05-09,861.2,오버워치,4722,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7153590,"팀 주첨 하는날!!!!!!!!!!!!!! 
오버워치 2 러너리그 시즌3",2025-05-08,516.0,오버워치,8612,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7121961,수상하게 눈치 빠른 오린이 ,2025-05-06,486.4,talk,5065,ayatsuno_yuni,아야츠노 유니,1,Everys,aokumo_rin,True
7106641,오늘도 열심히 하능,2025-05-05,557.2,talk,4401,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7090584,무비자 무여권 무면호 무폰 무보험 유니유니가 와써~~~,2025-05-04,331.3,talk,4994,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
7073051,살아 있음니다 ,2025-05-03,57.3,talk,3130,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6988334,유니모닝~!!!,2025-04-27,426.9,talk,4897,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6969931,2025년 04월 25일 2부 2부 옵치 풀래 경왕 2 ,2025-04-26,93.2,talk,1475,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6969371,2025년 04월 25일 1부 2부 옵치 풀래 경왕 2 ,2025-04-26,1020.0,오버워치,2345,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6934261,"새시즌 !!!
",2025-04-24,495.5,talk,2370,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6901508,오~랜 만에 마크 스텔섭 하는날 ! ,2025-04-22,322.4,talk,4341,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6867406,유니를 이기지 않으면 못나가는방 ,2025-04-19,252.1,세계 게임전집 51,3857,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6857928,옵치 풀래경완 _> 발로 다이아 경왕 -> 스텔 마크  ,2025-04-19,622.6,talk,4260,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6796474,레이튼 경완 !!!!!!!!!! 30분 남음 !!!!!!,2025-04-15,819.2,talk,4970,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6746898,"그만 떠나가 ........ 나 공부잘헤 ,,,,,, X와 함께라면 ,,,",2025-04-12,534.2,talk,4357,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6708317,저는 나쁜X임니다 감사함니다 ,2025-04-09,165.3,talk,2883,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6698100,어재 체팅장에서 100명 넘게 사라졌어요  ,2025-04-09,374.3,talk,2805,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6684288,유니콘나라사람이 한국어로 하는 ,2025-04-08,428.8,레이튼 교수와 이상한 마을 HD,4111,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6659488,"기다리는날 ~ 왜 모르시나요~~ 곰포겜 함니다 ,,,  ",2025-04-06,133.3,talk,3528,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6658027,2시간안대 1등못하면 공포겜 하겠어요 ,2025-04-06,280.2,마리오 카트 8 디럭스,2228,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6629937,[치스티벌🧀] 유니팀 우승가보쟈ㅑㅑㅑㅑㅑㅑ,2025-04-04,366.4,헤드뱅어스: 리듬 로얄,3829,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6616882,[치스티벌🧀] 유니팀 선발전 !!!!!!!!!!!,2025-04-04,389.0,헤드뱅어스: 리듬 로얄,5405,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6590763,뱅설유치원 VS호전유치원 ,2025-04-02,683.6,talk,5861,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6546659,아1츠노 유니 ,2025-03-30,363.5,talk,3592,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6532974,고마워요 ㅠㅠㅠㅠ,2025-03-29,212.9,talk,3086,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6516630,스키스키스,2025-03-28,304.2,talk,3789,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6500794,오랜만에 쿠소겜 ,2025-03-27,306.1,talk,3060,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6488811,바이콘임니다 ,2025-03-27,512.1,talk,3518,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6473155,접어 ,2025-03-26,425.2,러스트,2588,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6458969,건실하이 ,2025-03-25,618.1,러스트,3187,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6443495,유니키 와써잇 ,2025-03-24,739.2,러스트,4974,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6411626,2025년 03월 21일 2부 뱅설유치원 유치원생 유니유니 ,2025-03-22,109.3,talk,2197,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6410717,2025년 03월 21일 1부 뱅설유치원 유치원생 유니유니 ,2025-03-22,1020.0,리그 오브 레전드,3083,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6397210,뱅설유치원 유치원생 유니유니 ,2025-03-21,6.0,talk,1101,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6385117,돔을 가 1을 헤 ,2025-03-20,666.5,talk,5044,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6372170,웃음벨 린아가랑 러스트 헤보기 ,2025-03-20,346.5,talk,2931,ayatsuno_yuni,아야츠노 유니,1,Everys,aokumo_rin,True
6328716,2025년 03월 16일 2부 유니모닝 ~~~!!!,2025-03-17,15.4,talk,3276,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6328543,2025년 03월 16일 1부 유니모닝 ~~~!!!,2025-03-17,1020.0,talk,6396,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6290935,후여르 ,2025-03-15,456.4,talk,2597,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6278650,뱅설유치원  구마유니 출동!!,2025-03-14,551.7,talk,3581,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6263367,어  잛뱅유니키야 ,2025-03-13,496.4,talk,1908,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6251779,아3만 가볍게 찍고 잛뱅 끝낼게용 ,2025-03-12,151.7,리그 오브 레전드,1006,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6239456,T1 아가데미 유니 와 뱅 선생님 ,2025-03-11,445.2,talk,2200,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6228022,아이언4 -0 가면 편생 롤 접을게요 ,2025-03-11,525.6,talk,1991,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6210706,일요일엔 유니유니 ,2025-03-09,534.5,talk,2358,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6181042,ㅈ댐 유니옴 / 9시 타요타요 합방! ,2025-03-08,426.1,talk,5397,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6116687,이빨 부셔지고 싶은사람 여기 ↑,2025-03-04,537.8,talk,4976,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6098643,T1결승 증계드가자!!!!!!  #MastersCostream,2025-03-03,808.1,talk,19153,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6080222,내전 !!!!!!,2025-03-02,515.7,talk,8607,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6059080,0,2025-03-01,455.0,talk,5669,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6037567,T1  같이 운원 할 사람!!!  #MastersCostream,2025-02-27,243.4,talk,4048,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6027647,조금 감기 유니유니야 (/・ω・)/,2025-02-27,585.8,talk,2637,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
6000690,GTFO공포겜 합방!!!! / w 싸웅배 강소연 소풍언니 ,2025-02-25,309.5,talk,3368,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
5992555,스텔 마크 섭 한자 ,2025-02-25,519.9,talk,4129,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
5970615,"T1 증계방!!!!!!!지면 탈락 ,,,  #MastersCostream",2025-02-23,377.0,talk,4633,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
5959325,EDG vs G2 같이 운웡 할사람~!!#MastersCostream ,2025-02-23,405.6,talk,2239,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
5929400,수선 켠왕,2025-02-21,690.0,talk,6644,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
5910086,"엄마 유니 성장 하는증이야 
",2025-02-20,461.4,talk,3970,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
5878237,"내 땅 있지?내 땅 있지?내 땅 있지?내 땅 있지?내 땅 있지?내 땅 있지?
",2025-02-18,431.6,마인크래프트,3426,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
5862702,내땅 어기감?내땅 어기감?내땅 어기감?내땅 어기감?내땅 어기감?,2025-02-17,583.3,talk,3915,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
5839422,게이 스킨 사보려 ,2025-02-15,416.3,talk,3077,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
5827546,스텔섭 준비 #3 유니와 도래곤 ,2025-02-15,515.4,talk,2266,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
5794295,모르는 노래 부르기 ㅋㅋㅋㅋㅋㅋ,2025-02-13,596.1,talk,6734,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
5743647,스텔섭 준비 ,2025-02-10,742.0,talk,6143,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
5722060,"스텔 씹덕 대회 우승 해써 ,, ",2025-02-09,277.5,talk,2272,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
5702102,나도 30 살 되면 풀래 가나요 ? ,2025-02-07,381.7,talk,3227,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
5683920,마음은 다이아 실력은 브런즈 상위1% 지금은 아이언 ,2025-02-06,330.4,talk,1501,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
5652636,남탓고양이랑 듀어 ,2025-02-05,454.4,talk,4801,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
5607828,"파피4 이쁜생각로 봐주세요 ,, ",2025-02-02,628.9,talk,7942,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
5581255,DRX vs GEN 증계 #VCTWatchParty,2025-01-31,429.0,발로란트,3258,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
5553030,"새해 많이 주세요 W. 히나,리제,린",2025-01-30,303.8,talk,3195,ayatsuno_yuni,아야츠노 유니,1,Everys,"shirayuki_hina,akane_lize,aokumo_rin",True
5539576,버튜버 종족 마져볼게 난 4살 유니콘 ,2025-01-29,308.2,talk,4034,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
5511623,애니 케릭 맞주기 ,2025-01-27,321.3,talk,4486,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
5465011,스텔라이브 노래 월드컵 !!!,2025-01-24,699.3,talk,44512,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
5405785,?,2025-01-20,164.4,talk,14309,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
5379918,와 발로란트 ,2025-01-19,500.1,talk,6175,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
5341147,고소당 할뻔한 유니가 와써이 ,2025-01-16,288.0,talk,5876,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
5335688,고소당 할뻔한 유니가 와써이 ,2025-01-16,0.7,talk,1229,ayatsuno_yuni,아야츠노 유니,1,Everys,,False
